rxn num,lv,uv,ldGr,udGr
3128,0.0,0.0,25.727667,203.921948
3149,0.0,1000.0,-255.661497,-0.0001
3179,0.0,1000.0,-445.492654,-281.859949
3184,0.0,1000.0,-529.921182,-216.828237
3187,0.0,1000.0,-214.678207,331.052432
3192,0.0,1000.0,-214.678207,-0.0001
3194,0.0,0.0,-420.451195,-272.797363
3200,0.0,0.0,-496.717959,-317.053517
3209,0.0,1000.0,-485.730591,-324.342844
3211,0.0,1000.0,-509.672729,-346.040028
3213,0.0,1000.0,-509.672707,-346.040051
3215,0.0,1000.0,-604.180397,-297.171927
3217,0.0,1000.0,-204.409434,-0.0001
3219,0.0,1000.0,-204.409434,-0.0001
3221,0.0,1000.0,-204.409434,-0.0001
3223,0.0,1000.0,-204.409434,-0.0001
3239,0.0,1000.0,-180.857945,-10.828244
3267,0.0,1000.0,-4.40621,-0.0001
3273,-1000.0,0.0,2.269134,129.884435
3276,-1000.0,1000.0,-inf,inf
3293,0.0,1000.0,-82.866874,-0.0001
3296,0.0,1000.0,-92.525417,-0.0001
3306,-89.2283,1000.0,-inf,inf
3311,0.0,0.0,0.0001,158.037703
3312,0.0,0.0,0.0001,162.346106
3330,0.0,1000.0,-inf,inf
3343,-1000.0,1000.0,-inf,inf
3346,-1000.0,1000.0,-inf,inf
3348,0.0,1000.0,-inf,inf
3359,0.283337,1.623922,-286.468218,-0.0001
3362,1000.0,1000.0,-inf,inf
3376,0.0,1000.0,-inf,inf
3379,1000.0,1000.0,-inf,inf
3394,-1000.0,1000.0,-inf,inf
3401,0.075355,0.431889,-381.483874,-0.0001
3402,-114.691226,999.999912,-58.703662,52.973291
3408,0.0,1000.0,-39.706824,-0.0001
3410,10.989297,62.984217,-inf,inf
3413,10.989297,62.984204,-inf,inf
3443,-1000.0,1000.0,-inf,inf
3459,0.0,1000.0,-inf,inf
3466,0.0,1000.0,-inf,inf
3467,0.0,1000.0,-inf,inf
3472,0.0,1000.0,-inf,inf
3478,0.0,1000.0,-inf,inf
3489,0.0,1000.0,-inf,inf
3490,0.0,1000.0,-inf,inf
3491,0.0,1000.0,-inf,inf
3501,0.0,1000.0,-inf,inf
3504,0.0,1000.0,-inf,inf
3505,0.0,1000.0,-inf,inf
3514,-1000.0,1000.0,-inf,inf
3524,0.0,0.0,14.158895,156.936993
3534,0.0,999.999989,-58.87355,-0.0001
3536,0.0,0.0,-174.836462,-0.0001
3564,0.0,0.0,-160.400085,-0.0001
3570,0.0,999.99989,-207.713697,-61.114238
3572,0.0,0.0,-inf,inf
3573,0.0,0.0,-inf,inf
3588,0.0,0.0,0.0001,148.143497
3593,0.0,0.0,-130.774586,-0.0001
3599,0.0,0.0,-700.037672,-277.991058
3602,0.0,0.0,0.0001,51.314568
3620,0.0,0.0,-99.985342,-0.0001
3628,0.0,1000.0,-42.012732,12.862988
3629,0.0,0.0,-inf,inf
3643,0.0,0.0,-inf,inf
3648,0.0,0.0,-142.051756,135.285513
3655,0.0,0.0,-inf,inf
3656,0.0,0.0,-329.411794,77.641088
3659,0.0,0.0,-56.877961,-0.0001
3661,0.0,0.0,-inf,inf
3664,0.0,0.0,0.0001,86.768697
3669,0.0,0.0,-200.799576,-41.61641
3670,0.0,0.0,0.0001,68.04276
3671,-699.530253,0.0,-76.066693,23.909679
3675,-180.0608,0.0,0.0001,108.322236
3679,0.0,0.0,-100.730372,30.68068
3681,0.0,0.0,0.0001,260.471812
3690,-299.79868,0.0,0.0001,179.775031
3705,0.0,0.0,-120.071185,-0.0001
3711,0.0,0.0,-inf,inf
3712,0.0,0.0,-408.115838,408.115838
3713,0.0,0.0,-122.007192,-0.0001
3716,-299.79868,0.0,0.0001,162.349503
3734,-699.530253,0.0,-46.501953,46.471484
3739,0.0,0.0,-86.806355,-0.0001
3743,0.0,0.0,0.0001,47.14426
3747,0.0,0.0,0.0001,44.671573
3761,0.0,0.0,-632.709309,-138.609496
3767,0.0,0.0,-291.646949,-0.0001
3770,0.0,0.0,-108.163919,-0.0001
3793,0.0,0.0,0.0001,78.103848
